Column,AET,AST,Date,House,ISSID,Name Committee,OST,PMG Name,alt,attendance,chairperson,first_name,party_affiliation,province,surname,title
378,17:00:00,08:20:00,2014-10-14 00:00:00,,A00306,Portfolio Committee on Arts and Culture,08:00:00,Jaquiline,N,P,False,Nkhensani Kate,ANC,,Bilankulu,Ms
379,15:40:00,10:10:00,2014-10-14 00:00:00,,A00307,Portfolio Committee on Justice and Correctional Services,10:00:00,Tolulope,N,P,False,Bongani Thomas,ANC,,Bongo,Mr
380,13:00:00,09:00:00,2014-10-14 00:00:00,,A00308,Portfolio Committee on Trade and Industry,09:00:00,Callixte,N,P,False,Zukile,ANC,,Luyenge,Dr
381,13:18:00,10:00:00,2014-10-14 00:00:00,NCOP,A00309,Select Committee on Co-operative Governance and Traditional Affairs,10:00:00,Ismail,N,P,False,Moses Titus,ANC,Mpumalanga,Mhlanga,Mr
382,12:25:00,10:07:00,2014-10-14 00:00:00,NCOP,A00310,Select Committee on Land and Mineral Resources,10:00:00,Laura,N,P,False,Emmanuel Musawenkosi,ANC,Gauteng,Mlambo,Mr
383,12:26:00,10:09:00,2014-10-14 00:00:00,NCOP,A00311,Select Committee on Economic Development,10:00:00,Chelsea,N,A,False,Masefako Clarah,ANC,Limpopo,Dikgale,Ms
384,17:00:00,09:10:00,2014-10-15 00:00:00,,A00312,Portfolio Committee on Correctional Services,09:00:00,Phumlani,N,A,False,Bongani Thomas,ANC,,Bongo,Mr
385,13:00:00,09:05:00,2014-10-15 00:00:00,,A00313,Powers and Privileges of Parlaiment,09:00:00,Shingirai,N,P,False,Bongani Thomas,ANC,,Bongo,Mr
386,13:00:00,10:05:00,2014-10-15 00:00:00,,A00314,Portfolio Committee on Defence and Military Veterans,10:00:00,Chelsea,N,A,False,Bongani Thomas,ANC,,Bongo,Mr
387,17:30:00,09:45:00,2014-10-15 00:00:00,,A00315,Portfolio Committee on Transport,09:30:00,Nkululeko,N,P,False,Shela Paulina,ANC,,Boshielo,Ms
388,17:00:00,10:45:00,2014-10-15 00:00:00,,A00316,Portfolio Committee on Water and Sanitation Affairs,10:00:00,Sivuyile,N,P,False,Nkhensani Kate,ANC,,Bilankulu,Ms
389,16:20:00,14:05:00,2014-10-15 00:00:00,,A00317,Portfolio Committee on Basic Education,14:00:00,Karen,N,P,False,Joyce Vuyiswa,ANC,,Basson,Ms
390,14:20:00,10:05:00,2014-10-15 00:00:00,,A00318,Standing Committee on Finance,10:00:00,Yunus,N,P,False,Pinky Sharon,ANC,,Kekana,Ms
391,16:30:00,10:00:00,2014-10-15 00:00:00,,A00319,Portfolio Committee on International Relations and Co-operation,10:00:00,Ismail,N,L,False,Tandiwe Elizabeth,ANC,,Kenye,Ms
392,13:00:00,10:10:00,2014-10-15 00:00:00,,A00320,Portfolio Committee on Energy,10:00:00,Amanda,N,P,False,Zukisa Cheryl,ANC,,Faku,Ms
393,12:50:00,09:15:00,2014-10-15 00:00:00,,A00321,Portfolio Committee on Public Enterprises,09:00:00,Mzwandile,N,A,False,Shela Paulina,ANC,,Boshielo,Ms
394,15:30:00,09:30:00,2014-10-15 00:00:00,,A00322,Portfolio Committee on Social Development,09:30:00,Shirley,N,P,False,Beverley Lynnette,ANC,,Abrahams,Ms
395,13:15:00,09:30:00,2014-10-15 00:00:00,,A00323,Portfolio Committee on Higher Education and Training,09:30:00,Sithembiso,N,P,False,Charles Danny,ANC,,Kekana,Mr
396,18:45:00,13:00:00,2014-10-15 00:00:00,,A00324,Portfolio Committee on Health,09:00:00,Themba,N,P,False,Patrick,ANC,,Maesela,Dr
397,13:50:00,09:52:00,2014-10-15 00:00:00,,A00325,Portfolio Committee on Science and Technology,09:30:00,Megan,N,DE,False,Maesela David,ANC,,Kekana,Mr
398,12:10:00,09:35:00,2014-10-15 00:00:00,,A00326,Portfolio Committee on Small Business Development,09:30:00,Alison,N,P,False,Simphiwe Donatus,ANC,,Bekwa,Mr
399,16:00:00,09:30:00,2014-10-15 00:00:00,,A00327,Portfolio Committee on Human Settlements,09:00:00,Callixte,N,A,False,Vatiswa,ANC,,Bam-mugwanya,Ms
400,17:00:00,09:00:00,2014-10-15 00:00:00,,A00328,Portfolio Committee on Police,09:00:00,Wilmont,N,P,False,Jerome Joseph,ANC,,Maake,Mr
401,17:10:00,09:30:00,2014-10-15 00:00:00,,A00329,Portfolio Committee on Rural Development and Land Reform,09:30:00,Verne,N,P,False,Andrew Frans,ANC,,Madella,Mr
402,13:00:00,09:30:00,2014-10-15 00:00:00,,A00330,Portfolio Committee on Labour,09:30:00,Olusula,N,P,False,Fezeka Sister,ANC,,Loliwe,Ms
403,15:15:00,09:20:00,2014-10-15 00:00:00,,A00331,Portfolio Committee on Mineral Resources,09:00:00,Sharon,N,LDE,False,Mapule Veronica,ANC,,Mafolo,Ms
404,12:30:00,10:05:00,2014-10-15 00:00:00,NCOP,A00332,Select Committee on Communications and Public Enterprises,10:00:00,Donald,N,P,False,Emmanuel Musawenkosi,ANC,Gauteng,Mlambo,Mr
405,12:43:00,10:07:00,2014-10-15 00:00:00,NCOP,A00333,Select Committee on Trade and International Relations,10:00:00,Tshepiso,N,A,False,Masefako Clarah,ANC,Limpopo,Dikgale,Ms
406,13:15:00,10:10:00,2014-10-15 00:00:00,NCOP,A00334,Select Committee on Education and Recreation,10:00:00,Sarita,N,A,False,Landulile Cathrene,ANC,Mpumalanga,Dlamini,Ms
407,12:00:00,10:03:00,2014-10-15 00:00:00,NCOP,A00335,Select Committee on Security and Justice,10:00:00,Laura,Y,A,False,Tsapane Kgwedi,ANC,Limpopo,Mampuru,Ms
408,17:00:00,09:45:00,2014-10-16 00:00:00,,A00336,Portfolio Committee on Transport,09:30:00,Tolulope,N,P,False,Shela Paulina,ANC,,Boshielo,Ms
409,15:50:00,09:20:00,2014-10-16 00:00:00,,A00337,Portfolio Committee on Correctional Services,09:00:00,Verne,N,A,False,Bongani Thomas,ANC,,Bongo,Mr
410,17:00:00,12:07:00,2014-10-16 00:00:00,,A00338,Portfolio Committee on Science and Technology,12:00:00,Stephanie,N,AP,False,Maesela David,ANC,,Kekana,Mr
411,18:45:00,13:00:00,2014-10-16 00:00:00,,A00339,Portfolio Committee on Economic Development,13:00:00,Dirk,N,P,False,Mosie Antony,ANC,,Cele,Mr
412,13:00:00,10:15:00,2014-10-16 00:00:00,,A00340,Standing Committee on Finance,10:00:00,Sharon,N,A,False,Pinky Sharon,ANC,,Kekana,Ms
413,12:00:00,10:10:00,2014-10-16 00:00:00,,A00341,Portfolio Committee on Defence and Military Veterans,10:00:00,Obdiah,N,A,False,Bongani Thomas,ANC,,Bongo,Mr
414,16:25:00,16:25:00,2014-10-16 00:00:00,,A00342,Portfolio Committee on Defence and Military Veterans,14:00:00,Mary,N,P,False,Bongani Thomas,ANC,,Bongo,Mr
415,18:20:00,14:20:00,2014-10-16 00:00:00,,A00343,Portfolio Committee on International Relations and Co-operation,14:00:00,Chuma,N,P,False,Tandiwe Elizabeth,ANC,,Kenye,Ms
416,19:26:00,13:45:00,2014-10-16 00:00:00,,A00344,Portfolio Committee on Labour,13:00:00,Emmanuel,N,P,False,Fezeka Sister,ANC,,Loliwe,Ms
417,20:00:00,13:05:00,2014-10-16 00:00:00,,A00345,Portfolio Committee on Police,13:00:00,Shingarai,N,A,False,Jerome Joseph,ANC,,Maake,Mr
418,16:45:00,14:05:00,2014-10-16 00:00:00,,A00346,Portfolio Committee on Energy,14:00:00,Jone,N,P,False,Zukisa Cheryl,ANC,,Faku,Ms
419,18:30:00,14:05:00,2014-10-16 00:00:00,,A00347,Portfolio Committee on Higher Education and Training,14:00:00,Catherine,N,P,False,Charles Danny,ANC,,Kekana,Mr
420,14:25:00,14:00:00,2014-10-16 00:00:00,,A00348,Portfolio Committee on Basic Education,14:00:00,Raymond,N,P,False,Joyce Vuyiswa,ANC,,Basson,Ms
421,16:30:00,14:00:00,2014-10-16 00:00:00,,A00349,Portfolio Committee on Environmental Affairs,14:00:00,Sivuyile,N,P,False,Trevor John,ANC,,Bonhomme,Mr
422,18:30:00,13:10:00,2014-10-16 00:00:00,,A00350,"Portfolio Committee on Agriculture, Forestry and Fisheries",13:00:00,Olusula,N,A,False,Tshoganetso Mpho Adolphina,ANC,,Tongwane,Ms
423,13:10:00,08:30:00,2014-10-17 00:00:00,,A00351,Portfolio Committee on Trade and Industry,08:30:00,Sivuyile,N,P,False,Zukile,ANC,,Luyenge,Dr
424,11:30:00,09:05:00,2014-10-17 00:00:00,,A00352,Portfolio Committee on Correctional Services,09:00:00,Shingirai,N,P,False,Bongani Thomas,ANC,,Bongo,Mr
425,13:00:00,09:10:00,2014-10-17 00:00:00,,A00353,Portfolio Committee on Energy,09:00:00,Sean,N,P,False,Zukisa Cheryl,ANC,,Faku,Ms
426,14:30:00,09:25:00,2014-10-17 00:00:00,,A00354,Portfolio Committee on Mineral Resources,09:00:00,Sharon,N,A,False,Mapule Veronica,ANC,,Mafolo,Ms
427,13:00:00,09:00:00,2014-10-17 00:00:00,,A00355,Portfolio Committee on Tourism,09:00:00,Ismail,N,P,False,Patricia Emily,ANC,,Adams,Ms
428,12:00:00,09:15:00,2014-10-17 00:00:00,,A00356,Portfolio Committee on Telecommunications and Postal Services,09:00:00,Farai,N,A,False,Puleng Peter,ANC,,Mabe,Mr
429,12:20:00,09:05:00,2014-10-17 00:00:00,,A00357,Portfolio Committee on Basic Education,09:00:00,Amanda,N,P,False,Joyce Vuyiswa,ANC,,Basson,Ms
430,19:00:00,09:45:00,2014-10-17 00:00:00,,A00358,Portfolio Committee on Labour,09:30:00,Tinashe,N,P,False,Fezeka Sister,ANC,,Loliwe,Ms
431,13:25:00,09:31:00,2014-10-17 00:00:00,,A00359,Portfolio Committee on Higher Education and Training,09:30:00,Chuma,N,DE,False,Charles Danny,ANC,,Kekana,Mr
432,12:18:00,09:55:00,2014-10-17 00:00:00,,A00360,Portfolio Committee on Social Development,09:30:00,Mpho,N,AP,False,Beverley Lynnette,ANC,,Abrahams,Ms
433,16:05:00,09:35:00,2014-10-17 00:00:00,,A00361,Portfolio Committee on Transport,09:30:00,Nkululeko,N,P,False,Shela Paulina,ANC,,Boshielo,Ms
434,12:50:00,09:50:00,2014-10-17 00:00:00,,A00362,"Portfolio Committee on Agriculture, Forestry and Fisheries",09:30:00,Kavuro,N,A,False,Tshoganetso Mpho Adolphina,ANC,,Tongwane,Ms
435,19:00:00,10:05:00,2014-10-20 00:00:00,,A00363,Powers and Privileges of Parlaiment,10:00:00,Shingirai,N,P,False,Bongani Thomas,ANC,,Bongo,Mr
436,13:00:00,09:10:00,2014-10-21 00:00:00,,A00364,Portfolio Committee on Arts and Culture,09:00:00,Obdiah,N,L,False,Nkhensani Kate,ANC,,Bilankulu,Ms
437,19:00:00,09:15:00,2014-10-21 00:00:00,,A00365,Portfolio Committee on Telecommunications and Postal Services,09:00:00,Tinashe,N,A,False,Puleng Peter,ANC,,Mabe,Mr
438,13:30:00,09:30:00,2014-10-21 00:00:00,,A00366,Portfolio Committee on Communications,09:00:00,Mzwandile,N,P,False,Mziwamadoda Uppington,ANC,,Kalako,Mr
439,15:40:00,14:30:00,2014-10-21 00:00:00,,A00367,Portfolio Committee on Communications,14:30:00,Shingirai,N,P,False,Mziwamadoda Uppington,ANC,,Kalako,Mr
440,12:00:00,09:00:00,2014-10-21 00:00:00,,A00368,Portfolio Committee on Trade and Industry,09:00:00,Kavuro,N,P,False,Zukile,ANC,,Luyenge,Dr
441,16:30:00,09:20:00,2014-10-21 00:00:00,,A00369,Portfolio Committee on Energy,09:00:00,Amanda,N,P,False,Zukisa Cheryl,ANC,,Faku,Ms
442,12:27:00,09:59:00,2014-10-21 00:00:00,,A00370,Portfolio Committee on Environmental Affairs,10:00:00,Monique,N,P,False,Trevor John,ANC,,Bonhomme,Mr
443,13:34:00,09:45:00,2014-10-21 00:00:00,,A00371,Portfolio Committee on Economic Development,09:30:00,Bossi,N,A,False,Mosie Antony,ANC,,Cele,Mr
444,17:00:00,14:15:00,2014-10-21 00:00:00,,A00372,Portfolio Committee on Economic Development,14:15:00,Tshepiso,N,A,False,Mosie Antony,ANC,,Cele,Mr
445,13:25:00,09:40:00,2014-10-21 00:00:00,,A00373,Porrfolio Committee on Women in the Presidency,09:00:00,Amanda,N,L,False,Phumzile,ANC,,Bhengu,Ms
446,17:00:00,09:45:00,2014-10-21 00:00:00,,A00374,Portfolio Committee on Home Affairs,09:00:00,Chelsea,N,DE,False,Donald Mlindwa,ANC,,Gumede,Mr
447,13:55:00,09:30:00,2014-10-21 00:00:00,,A00375,Portfolio Committee on Transport,09:30:00,Ismail,N,P,False,Shela Paulina,ANC,,Boshielo,Ms
448,16:16:00,09:35:00,2014-10-21 00:00:00,,A00376,Portfolio Committee on Sports and Recreation,09:30:00,Donald,N,DE,False,Beverley Lynnette,ANC,,Abrahams,Ms
449,15:30:00,10:07:00,2014-10-21 00:00:00,,A00377,"Portfolio Committee on Agriculture, Forestry and Fisheries",10:00:00,Chuma,N,A,False,Tshoganetso Mpho Adolphina,ANC,,Tongwane,Ms
450,15:40:00,10:15:00,2014-10-21 00:00:00,,A00378,Portfolio Committee on Correctional Services,10:00:00,Tsanga,N,A,False,Bongani Thomas,ANC,,Bongo,Mr
451,12:45:00,10:15:00,2014-10-21 00:00:00,,A00379,Portfolio Committee on Co-operative Governance and Traditional Affairs,10:00:00,Sivuyile,N,P,False,Mohlopi Phillemon,ANC,,Mapulane,Mr
452,15:30:00,14:15:00,2014-10-21 00:00:00,,A00380,Portfolio Committee on Human Settlements,14:00:00,Karen,N,A,False,Vatiswa,ANC,,Bam-mugwanya,Ms
453,17:00:00,14:15:00,2014-10-21 00:00:00,,A00381,Portfolio Committee on Water and Sanitation Affairs,14:00:00,Sivuyile,N,A,False,Nkhensani Kate,ANC,,Bilankulu,Ms
454,17:45:00,15:58:00,2014-10-21 00:00:00,,A00382,Portfolio Committee on Health,16:00:00,Laura,N,P,False,Patrick,ANC,,Maesela,Dr
455,,09:00:00,2014-10-21 00:00:00,,A00383,Portfolio Committee on Police,09:00:00,Pmg,N,AP,False,Jerome Joseph,ANC,,Maake,Mr
456,,,2014-10-21 00:00:00,,A00384,Powers and Privileges of Parlaiment,,Pmg,N,P,False,Bongani Thomas,ANC,,Bongo,Mr
457,13:00:00,10:00:00,2014-10-21 00:00:00,,A00385,Standing Committee on Finance,10:00:00,Yunus,N,P,False,Pinky Sharon,ANC,,Kekana,Ms
458,15:00:00,09:42:00,2014-10-21 00:00:00,,A00386,Standing Committee on Public Accounts,09:00:00,Jaquiline,N,AP,False,Mnyamezeli Shedrack,ANC,,Booi,Mr
459,16:00:00,10:00:00,2014-10-21 00:00:00,,A00387,Standing Committee on Appropriations,10:00:00,Dirk,N,P,False,Ndabakayise Erasmus,ANC,,Gcwabaza,Mr
460,11:15:00,10:06:00,2014-10-21 00:00:00,NCOP,A00388,Select Committee on Finance,10:00:00,Tshepiso,N,P,False,Seiso Joel,ANC,Free State,Mohai,Mr
461,18:35:00,09:10:00,2014-10-22 00:00:00,,A00389,Portfolio Committee on Correctional Services,09:00:00,Tsanga,N,P,False,Bongani Thomas,ANC,,Bongo,Mr
462,13:00:00,09:20:00,2014-10-22 00:00:00,,A00390,Portfolio Committee on Co-operative Governance and Traditional Affairs,09:00:00,Sharon,N,P,False,Mohlopi Phillemon,ANC,,Mapulane,Mr
463,12:45:00,09:00:00,2014-10-22 00:00:00,,A00391,Portfolio Committee on Mineral Resources,09:00:00,Yunus,N,P,False,Mapule Veronica,ANC,,Mafolo,Ms
464,11:20:00,10:00:00,2014-10-22 00:00:00,,A00392,Portfolio Committee on Public Services and Administration,10:00:00,Shirley,N,P,False,Regina Mina Mpontseng,ANC,,Lesoma,Ms
465,12:15:00,09:40:00,2014-10-22 00:00:00,,A00393,Portfolio Committee on Rural Development and Land Reform,09:30:00,Sarita,N,P,False,Andrew Frans,ANC,,Madella,Mr
466,12:24:00,09:41:00,2014-10-22 00:00:00,,A00394,Portfolio Committee on Health,09:30:00,Laura,N,P,False,Patrick,ANC,,Maesela,Dr
467,,09:45:00,2014-10-22 00:00:00,,A00395,Portfolio Committee on Small Business Development,09:30:00,Catherine,N,P,False,Simphiwe Donatus,ANC,,Bekwa,Mr
468,11:41:00,10:09:00,2014-10-22 00:00:00,,A00395,Portfolio Committee on Science and Technology,10:00:00,Megan,N,P,False,Maesela David,ANC,,Kekana,Mr
469,11:40:00,09:45:00,2014-10-22 00:00:00,,A00396,Portfolio Committee on Public Enterprises,09:30:00,Nkululeko,N,A,False,Shela Paulina,ANC,,Boshielo,Ms
470,12:52:00,09:35:00,2014-10-22 00:00:00,,A00397,Portfolio Committee on Higher Education and Training,09:30:00,Chuma,N,P,False,Charles Danny,ANC,,Kekana,Mr
471,13:00:00,10:00:00,2014-10-22 00:00:00,,A00398,Portfolio Committee on Social Development,10:00:00,Ismail,N,P,False,Beverley Lynnette,ANC,,Abrahams,Ms
472,12:30:00,11:00:00,2014-10-22 00:00:00,,A00399,Portfolio Committee on Defence and Military Veterans,10:00:00,Kavuro,N,AP,False,Bongani Thomas,ANC,,Bongo,Mr
473,10:00:00,08:45:00,2014-10-22 00:00:00,,A00400,Portfolio Committee on Trade and Industry,08:30:00,Monique,N,P,False,Zukile,ANC,,Luyenge,Dr
474,,09:00:00,2014-10-22 00:00:00,,A00401,Portfolio Committee on Police,09:00:00,Pmg,N,P,False,Jerome Joseph,ANC,,Maake,Mr
475,13:40:00,12:30:00,2014-10-22 00:00:00,Joint,A00402,Joint Committee on Ethics and Members' Interests,12:30:00,Amanda,N,P,False,Fezile,ANC,,Bhengu,Mr
476,11:30:00,09:50:00,2014-10-23 00:00:00,,A00403,Portfolio Committee on Sports and Recreation,09:30:00,Farai,N,P,False,Beverley Lynnette,ANC,,Abrahams,Ms
477,13:29:00,12:40:00,2014-10-23 00:00:00,,A00404,Portfolio Committee on Science and Technology,12:30:00,Chuma,N,P,False,Maesela David,ANC,,Kekana,Mr
478,14:01:00,13:30:00,2014-10-23 00:00:00,,A00405,Portfolio Committee on Public Works,13:00:00,Donald,N,P,False,Freddie,ANC,,Adams,Mr
479,13:45:00,13:12:00,2014-10-23 00:00:00,,A00406,Porrfolio Committee on Women in the Presidency,13:00:00,Naledi,N,P,False,Phumzile,ANC,,Bhengu,Ms
480,14:00:00,13:00:00,2014-10-23 00:00:00,,A00407,Portfolio Committee on Home Affairs,13:00:00,Brenda,N,P,False,Donald Mlindwa,ANC,,Gumede,Mr
481,17:20:00,14:05:00,2014-10-23 00:00:00,,A00408,Standing Committee on Auditor-General,14:00:00,Amanda,N,P,False,Shela Paulina,ANC,,Boshielo,Ms
482,14:00:00,12:30:00,2014-10-23 00:00:00,,A00409,Standing Committee on Appropriations,12:30:00,Dirk,N,P,False,Ndabakayise Erasmus,ANC,,Gcwabaza,Mr
483,14:00:00,12:30:00,2014-10-23 00:00:00,,A00410,Standing Committee on Finance,12:30:00,Dirk,N,,False,Pinky Sharon,ANC,,Kekana,Ms
484,14:00:00,12:30:00,2014-10-23 00:00:00,NCOP,A00411,Select Committee on Finance,12:30:00,Dirk,N,P,False,Seiso Joel,ANC,Free State,Mohai,Mr
485,14:00:00,12:30:00,2014-10-23 00:00:00,NCOP,A00412,Select Committee on Appropriations,12:30:00,Dirk,N,P,False,Charel Jacobus,ANC,Northern Cape,De Beer,Mr
486,12:33:00,09:00:00,2014-10-24 00:00:00,,A00413,Portfolio Committee on Tourism,09:00:00,Ismail,N,P,False,Patricia Emily,ANC,,Adams,Ms
487,12:45:00,08:30:00,2014-10-24 00:00:00,,A00414,Portfolio Committee on Trade and Industry,08:30:00,Tsanga,N,P,False,Zukile,ANC,,Luyenge,Dr
488,10:45:00,09:16:00,2014-10-24 00:00:00,,A00415,Portfolio Committee on Mineral Resources,09:00:00,Donald,N,AP,False,Mapule Veronica,ANC,,Mafolo,Ms
489,12:33:00,09:12:00,2014-10-24 00:00:00,,A00416,Portfolio Committee on Telecommunications and Postal Services,09:00:00,Naledi,N,P,False,Puleng Peter,ANC,,Mabe,Mr
490,11:20:00,09:30:00,2014-10-24 00:00:00,,A00417,Portfolio Committee on Economic Development,09:30:00,Karen,N,A,False,Mosie Antony,ANC,,Cele,Mr
491,13:40:00,11:15:00,2014-10-24 00:00:00,,A00418,Portfolio Committee on International Relations and Co-operation,11:00:00,Tsanga,N,L,False,Tandiwe Elizabeth,ANC,,Kenye,Ms
492,11:30:00,09:10:00,2014-10-24 00:00:00,,A00419,Standing Committee on Appropriations,09:00:00,Shingirai,N,A,False,Ndabakayise Erasmus,ANC,,Gcwabaza,Mr
493,11:43:00,09:05:00,2014-10-24 00:00:00,,A00420,Standing Committee on Auditor-General,09:00:00,Amanda,N,P,False,Shela Paulina,ANC,,Boshielo,Ms
494,11:30:00,09:00:00,2014-10-24 00:00:00,NCOP,A00421,Select Committee on Appropriations,09:00:00,Shingirai,N,P,False,Charel Jacobus,ANC,Northern Cape,De Beer,Mr
495,12:15:00,09:10:00,2014-10-28 00:00:00,,A00422,Portfolio Committee on Human Settlements,09:00:00,Megan,N,A,False,Vatiswa,ANC,,Bam-mugwanya,Ms
496,13:00:00,09:20:00,2014-10-28 00:00:00,,A00423,Portfolio Committee on Trade and Industry,09:00:00,Kavuro,N,A,False,Zukile,ANC,,Luyenge,Dr
497,11:00:00,09:00:00,2014-10-28 00:00:00,,A00424,Portfolio Committee on Arts and Culture,09:00:00,Brenda,N,P,False,Nkhensani Kate,ANC,,Bilankulu,Ms
498,13:00:00,09:30:00,2014-10-28 00:00:00,,A00425,Portfolio Committee on Sports and Recreation,09:30:00,Sean,N,P,False,Beverley Lynnette,ANC,,Abrahams,Ms
499,13:00:00,09:30:00,2014-10-28 00:00:00,,A00426,Portfolio Committee on Basic Education,09:30:00,Sean,N,P,False,Joyce Vuyiswa,ANC,,Basson,Ms
500,10:20:00,09:41:00,2014-10-28 00:00:00,,A00427,Portfolio Committee on Communications,09:30:00,Tolulope,N,P,False,Mziwamadoda Uppington,ANC,,Kalako,Mr
501,13:27:00,09:40:00,2014-10-28 00:00:00,,A00428,Portfolio Committee on Environmental Affairs,09:30:00,Monique,N,P,False,Trevor John,ANC,,Bonhomme,Mr
502,13:30:00,09:46:00,2014-10-28 00:00:00,,A00429,Portfolio Committee on Economic Development,09:00:00,Naledi,N,P,False,Mosie Antony,ANC,,Cele,Mr
503,11:30:00,09:45:00,2014-10-28 00:00:00,,A00430,Porrfolio Committee on Women in the Presidency,09:30:00,Chelsea,N,A,False,Phumzile,ANC,,Bhengu,Ms
504,11:30:00,10:00:00,2014-10-28 00:00:00,,A00431,Portfolio Committee on Co-operative Governance and Traditional Affairs,10:00:00,Ismail,N,P,False,Mohlopi Phillemon,ANC,,Mapulane,Mr
505,12:45:00,10:00:00,2014-10-28 00:00:00,,A00432,Portfolio Committee on Public Works,09:30:00,Sivuyile,N,P,False,Freddie,ANC,,Adams,Mr
506,11:45:00,10:30:00,2014-10-28 00:00:00,,A00433,Portfolio Committee on Justice and Correctional Services,10:00:00,Tsanga,N,P,False,Bongani Thomas,ANC,,Bongo,Mr
507,12:00:00,10:15:00,2014-10-28 00:00:00,,A00434,Portfolio Committee on Energy,10:00:00,Sharon,N,P,False,Zukisa Cheryl,ANC,,Faku,Ms
508,13:05:00,10:05:00,2014-10-28 00:00:00,,A00435,"Portfolio Committee on Agriculture, Forestry and Fisheries",10:00:00,Catherine,N,P,False,Tshoganetso Mpho Adolphina,ANC,,Tongwane,Ms
509,12:16:00,11:02:00,2014-10-28 00:00:00,,A00436,Portfolio Committee on Labour,11:00:00,Obdiah,N,P,False,Fezeka Sister,ANC,,Loliwe,Ms
510,14:00:00,10:03:00,2014-10-28 00:00:00,,A00437,Powers and Privileges of Parlaiment,10:00:00,Shingirai,N,P,False,Bongani Thomas,ANC,,Bongo,Mr
511,12:50:00,09:04:00,2014-10-28 00:00:00,NCOP,A00438,Select Committee on Finance,09:00:00,Yunus,N,L,False,Seiso Joel,ANC,Free State,Mohai,Mr
512,13:00:00,10:00:00,2014-10-28 00:00:00,NCOP,A00439,Select Committee on Co-operative Governance and Traditional Affairs,10:00:00,Mzwandile,N,P,False,Moses Titus,ANC,Mpumalanga,Mhlanga,Mr
513,12:40:00,10:10:00,2014-10-28 00:00:00,NCOP,A00440,Select Committee on Land and Mineral Resources,10:00:00,Chuma,N,P,False,Emmanuel Musawenkosi,ANC,Gauteng,Mlambo,Mr
514,12:40:00,10:10:00,2014-10-28 00:00:00,NCOP,A00441,Select Committee on Economic Development,10:00:00,Amanda,N,P,False,Masefako Clarah,ANC,Limpopo,Dikgale,Ms
515,12:43:00,10:11:00,2014-10-28 00:00:00,NCOP,A00442,Select Committee on Social Services,10:00:00,Laura,N,P,False,Tsapane Kgwedi,ANC,Limpopo,Mampuru,Ms
516,13:20:00,10:00:00,2014-10-28 00:00:00,,A00443,Standing Committee on Appropriations,10:00:00,Dirk,N,P,False,Ndabakayise Erasmus,ANC,,Gcwabaza,Mr
517,12:50:00,09:04:00,2014-10-28 00:00:00,,A00444,Standing Committee on Finance,09:00:00,Yunus,N,P,False,Pinky Sharon,ANC,,Kekana,Ms
518,12:00:00,10:20:00,2014-10-28 00:00:00,,A00445,Standing Committee on Public Accounts,10:00:00,Sarita,N,A,False,Mnyamezeli Shedrack,ANC,,Booi,Mr
519,12:35:00,10:15:00,2014-10-29 00:00:00,,A00446,Portfolio Committee on Justice and Correctional Services,10:00:00,Tsanga,N,P,False,Bongani Thomas,ANC,,Bongo,Mr
520,13:20:00,10:00:00,2014-10-29 00:00:00,,A00447,Portfolio Committee on Public Services and Administration,09:30:00,Olusula,N,P,False,Regina Mina Mpontseng,ANC,,Lesoma,Ms
521,21:00:00,09:26:00,2014-10-29 00:00:00,,A00448,Portfolio Committee on Health,09:00:00,Chuma,N,P,False,Patrick,ANC,,Maesela,Dr
522,13:15:00,09:02:00,2014-10-29 00:00:00,,A00449,Portfolio Committee on Police,09:00:00,Monique,N,P,False,Jerome Joseph,ANC,,Maake,Mr
